Country,CL_DistrictRes,Date,incid
Guinea,NZEREKORE,2014-12-15,1
Guinea,NZEREKORE,2014-12-16,0
Guinea,NZEREKORE,2014-12-17,0
Guinea,NZEREKORE,2014-12-18,0
Guinea,NZEREKORE,2014-12-19,1
Guinea,NZEREKORE,2014-12-20,0
Guinea,NZEREKORE,2014-12-21,1
Guinea,NZEREKORE,2014-12-22,1
Guinea,NZEREKORE,2014-12-23,1
Guinea,NZEREKORE,2014-12-24,0
Guinea,NZEREKORE,2014-12-25,0
Guinea,NZEREKORE,2014-12-26,0
Guinea,NZEREKORE,2014-12-27,0
Guinea,NZEREKORE,2014-12-28,0
Guinea,NZEREKORE,2014-12-29,1
Guinea,NZEREKORE,2014-12-30,0
Guinea,NZEREKORE,2014-12-31,0
Guinea,NZEREKORE,2015-01-01,0
Guinea,NZEREKORE,2015-01-02,0
Guinea,NZEREKORE,2015-01-03,1
Guinea,NZEREKORE,2015-01-04,0
Guinea,NZEREKORE,2015-01-05,0
Guinea,NZEREKORE,2015-01-06,0
Guinea,NZEREKORE,2015-01-07,0
Guinea,NZEREKORE,2015-01-08,0
Guinea,NZEREKORE,2015-01-09,0
Guinea,NZEREKORE,2015-01-10,0
Guinea,NZEREKORE,2015-01-11,0
Guinea,NZEREKORE,2015-01-12,0
Guinea,NZEREKORE,2015-01-13,1
Guinea,NZEREKORE,2015-01-14,0
Guinea,NZEREKORE,2015-01-15,0
Guinea,NZEREKORE,2015-01-16,1
Guinea,NZEREKORE,2015-01-17,1
Guinea,NZEREKORE,2015-01-18,0
Guinea,NZEREKORE,2015-01-19,0
Guinea,NZEREKORE,2015-01-20,0
Guinea,NZEREKORE,2015-01-21,0
Guinea,NZEREKORE,2015-01-22,1
Guinea,NZEREKORE,2015-01-23,0
Guinea,NZEREKORE,2015-01-24,0
Guinea,NZEREKORE,2015-01-25,0
Guinea,NZEREKORE,2015-01-26,1
Liberia,NIMBA,2014-03-01,1
Liberia,NIMBA,2014-03-02,0
Liberia,NIMBA,2014-03-03,0
Liberia,NIMBA,2014-03-04,0
Liberia,NIMBA,2014-03-05,0
Liberia,NIMBA,2014-03-06,0
Liberia,NIMBA,2014-03-07,0
Liberia,NIMBA,2014-03-08,0
Liberia,NIMBA,2014-03-09,0
Liberia,NIMBA,2014-03-10,0
Liberia,NIMBA,2014-03-11,0
Liberia,NIMBA,2014-03-12,0
Liberia,NIMBA,2014-03-13,0
Liberia,NIMBA,2014-03-14,0
Liberia,NIMBA,2014-03-15,0
Liberia,NIMBA,2014-03-16,0
Liberia,NIMBA,2014-03-17,0
Liberia,NIMBA,2014-03-18,1
Liberia,NIMBA,2014-03-19,0
Liberia,NIMBA,2014-03-20,0
Liberia,NIMBA,2014-03-21,0
Liberia,NIMBA,2014-03-22,0
Liberia,NIMBA,2014-03-23,0
Liberia,NIMBA,2014-03-24,0
Liberia,NIMBA,2014-03-25,0
Liberia,NIMBA,2014-03-26,0
Liberia,NIMBA,2014-03-27,0
Liberia,NIMBA,2014-03-28,1
Liberia,NIMBA,2014-03-29,0
Liberia,NIMBA,2014-03-30,2
Liberia,NIMBA,2014-03-31,0
Liberia,NIMBA,2014-04-01,0
Liberia,NIMBA,2014-04-02,1
Liberia,NIMBA,2014-04-03,0
Liberia,NIMBA,2014-04-04,0
Liberia,NIMBA,2014-04-05,0
Liberia,NIMBA,2014-04-06,0
Liberia,NIMBA,2014-04-07,0
Liberia,NIMBA,2014-04-08,0
Liberia,NIMBA,2014-04-09,1
Liberia,NIMBA,2014-04-10,0
Liberia,NIMBA,2014-04-11,0
Liberia,NIMBA,2014-04-12,0
Liberia,NIMBA,2014-04-13,0
Liberia,NIMBA,2014-04-14,0
Liberia,NIMBA,2014-04-15,0
Liberia,NIMBA,2014-04-16,0
Liberia,NIMBA,2014-04-17,0
Liberia,NIMBA,2014-04-18,0
Liberia,NIMBA,2014-04-19,0
Liberia,NIMBA,2014-04-20,0
Liberia,NIMBA,2014-04-21,0
Liberia,NIMBA,2014-04-22,0
Liberia,NIMBA,2014-04-23,0
Liberia,NIMBA,2014-04-24,0
Liberia,NIMBA,2014-04-25,0
Liberia,NIMBA,2014-04-26,0
Liberia,NIMBA,2014-04-27,0
Liberia,NIMBA,2014-04-28,0
Liberia,NIMBA,2014-04-29,0
Liberia,NIMBA,2014-04-30,0
Liberia,NIMBA,2014-05-01,0
Liberia,NIMBA,2014-05-02,0
Liberia,NIMBA,2014-05-03,0
Liberia,NIMBA,2014-05-04,0
Liberia,NIMBA,2014-05-05,0
Liberia,NIMBA,2014-05-06,0
Liberia,NIMBA,2014-05-07,0
Liberia,NIMBA,2014-05-08,0
Liberia,NIMBA,2014-05-09,0
Liberia,NIMBA,2014-05-10,0
Liberia,NIMBA,2014-05-11,0
Liberia,NIMBA,2014-05-12,0
Liberia,NIMBA,2014-05-13,0
Liberia,NIMBA,2014-05-14,0
Liberia,NIMBA,2014-05-15,0
Liberia,NIMBA,2014-05-16,0
Liberia,NIMBA,2014-05-17,0
Liberia,NIMBA,2014-05-18,0
Liberia,NIMBA,2014-05-19,0
Liberia,NIMBA,2014-05-20,0
Liberia,NIMBA,2014-05-21,0
Liberia,NIMBA,2014-05-22,0
Liberia,NIMBA,2014-05-23,0
Liberia,NIMBA,2014-05-24,0
Liberia,NIMBA,2014-05-25,0
Liberia,NIMBA,2014-05-26,0
Liberia,NIMBA,2014-05-27,0
Liberia,NIMBA,2014-05-28,0
Liberia,NIMBA,2014-05-29,0
Liberia,NIMBA,2014-05-30,0
Liberia,NIMBA,2014-05-31,0
Liberia,NIMBA,2014-06-01,0
Liberia,NIMBA,2014-06-02,0
Liberia,NIMBA,2014-06-03,0
Liberia,NIMBA,2014-06-04,0
Liberia,NIMBA,2014-06-05,0
Liberia,NIMBA,2014-06-06,0
Liberia,NIMBA,2014-06-07,0
Liberia,NIMBA,2014-06-08,0
Liberia,NIMBA,2014-06-09,0
Liberia,NIMBA,2014-06-10,0
Liberia,NIMBA,2014-06-11,0
Liberia,NIMBA,2014-06-12,0
Liberia,NIMBA,2014-06-13,0
Liberia,NIMBA,2014-06-14,0
Liberia,NIMBA,2014-06-15,0
Liberia,NIMBA,2014-06-16,0
Liberia,NIMBA,2014-06-17,0
Liberia,NIMBA,2014-06-18,0
Liberia,NIMBA,2014-06-19,0
Liberia,NIMBA,2014-06-20,0
Liberia,NIMBA,2014-06-21,0
Liberia,NIMBA,2014-06-22,0
Liberia,NIMBA,2014-06-23,0
Liberia,NIMBA,2014-06-24,0
Liberia,NIMBA,2014-06-25,0
Liberia,NIMBA,2014-06-26,0
Liberia,NIMBA,2014-06-27,0
Liberia,NIMBA,2014-06-28,0
Liberia,NIMBA,2014-06-29,1
Liberia,NIMBA,2014-06-30,0
Liberia,NIMBA,2014-07-01,1
Liberia,NIMBA,2014-07-02,0
Liberia,NIMBA,2014-07-03,0
Liberia,NIMBA,2014-07-04,1
Liberia,NIMBA,2014-07-05,0
Liberia,NIMBA,2014-07-06,0
Liberia,NIMBA,2014-07-07,1
Liberia,NIMBA,2014-07-08,0
Liberia,NIMBA,2014-07-09,0
Liberia,NIMBA,2014-07-10,1
Liberia,NIMBA,2014-07-11,0
Liberia,NIMBA,2014-07-12,0
Liberia,NIMBA,2014-07-13,0
Liberia,NIMBA,2014-07-14,0
Liberia,NIMBA,2014-07-15,0
Liberia,NIMBA,2014-07-16,0
Liberia,NIMBA,2014-07-17,0
Liberia,NIMBA,2014-07-18,0
Liberia,NIMBA,2014-07-19,1
Liberia,NIMBA,2014-07-20,1
Liberia,NIMBA,2014-07-21,0
Liberia,NIMBA,2014-07-22,0
Liberia,NIMBA,2014-07-23,1
Liberia,NIMBA,2014-07-24,2
Liberia,NIMBA,2014-07-25,0
Liberia,NIMBA,2014-07-26,3
Liberia,NIMBA,2014-07-27,1
Liberia,NIMBA,2014-07-28,0
Liberia,NIMBA,2014-07-29,0
Liberia,NIMBA,2014-07-30,1
Liberia,NIMBA,2014-07-31,0
Liberia,NIMBA,2014-08-01,1
Liberia,NIMBA,2014-08-02,3
Liberia,NIMBA,2014-08-03,2
Liberia,NIMBA,2014-08-04,9
Liberia,NIMBA,2014-08-05,3
Liberia,NIMBA,2014-08-06,1
Liberia,NIMBA,2014-08-07,1
Liberia,NIMBA,2014-08-08,6
Liberia,NIMBA,2014-08-09,4
Liberia,NIMBA,2014-08-10,1
Liberia,NIMBA,2014-08-11,11
Liberia,NIMBA,2014-08-12,3
Liberia,NIMBA,2014-08-13,5
Liberia,NIMBA,2014-08-14,0
Liberia,NIMBA,2014-08-15,1
Liberia,NIMBA,2014-08-16,0
Liberia,NIMBA,2014-08-17,0
Liberia,NIMBA,2014-08-18,1
Liberia,NIMBA,2014-08-19,0
Liberia,NIMBA,2014-08-20,2
Liberia,NIMBA,2014-08-21,4
Liberia,NIMBA,2014-08-22,2
Liberia,NIMBA,2014-08-23,4
Liberia,NIMBA,2014-08-24,4
Liberia,NIMBA,2014-08-25,3
Liberia,NIMBA,2014-08-26,2
Liberia,NIMBA,2014-08-27,3
Liberia,NIMBA,2014-08-28,2
Liberia,NIMBA,2014-08-29,1
Liberia,NIMBA,2014-08-30,1
Liberia,NIMBA,2014-08-31,2
Liberia,NIMBA,2014-09-01,5
Liberia,NIMBA,2014-09-02,3
Liberia,NIMBA,2014-09-03,6
Liberia,NIMBA,2014-09-04,5
Liberia,NIMBA,2014-09-05,5
Liberia,NIMBA,2014-09-06,2
Liberia,NIMBA,2014-09-07,4
Liberia,NIMBA,2014-09-08,3
Liberia,NIMBA,2014-09-09,5
Liberia,NIMBA,2014-09-10,6
Liberia,NIMBA,2014-09-11,5
Liberia,NIMBA,2014-09-12,3
Liberia,NIMBA,2014-09-13,2
Liberia,NIMBA,2014-09-14,1
Liberia,NIMBA,2014-09-15,2
Liberia,NIMBA,2014-09-16,1
Liberia,NIMBA,2014-09-17,1
Liberia,NIMBA,2014-09-18,2
Liberia,NIMBA,2014-09-19,8
Liberia,NIMBA,2014-09-20,4
Liberia,NIMBA,2014-09-21,7
Liberia,NIMBA,2014-09-22,2
Liberia,NIMBA,2014-09-23,3
Liberia,NIMBA,2014-09-24,0
Liberia,NIMBA,2014-09-25,3
Liberia,NIMBA,2014-09-26,2
Liberia,NIMBA,2014-09-27,2
Liberia,NIMBA,2014-09-28,2
Liberia,NIMBA,2014-09-29,0
Liberia,NIMBA,2014-09-30,8
Liberia,NIMBA,2014-10-01,3
Liberia,NIMBA,2014-10-02,5
Liberia,NIMBA,2014-10-03,4
Liberia,NIMBA,2014-10-04,2
Liberia,NIMBA,2014-10-05,4
Liberia,NIMBA,2014-10-06,1
Liberia,NIMBA,2014-10-07,1
Liberia,NIMBA,2014-10-08,1
Liberia,NIMBA,2014-10-09,4
Liberia,NIMBA,2014-10-10,6
Liberia,NIMBA,2014-10-11,1
Liberia,NIMBA,2014-10-12,1
Liberia,NIMBA,2014-10-13,0
Liberia,NIMBA,2014-10-14,0
Liberia,NIMBA,2014-10-15,3
Liberia,NIMBA,2014-10-16,0
Liberia,NIMBA,2014-10-17,0
Liberia,NIMBA,2014-10-18,0
Liberia,NIMBA,2014-10-19,1
Liberia,NIMBA,2014-10-20,0
Liberia,NIMBA,2014-10-21,2
Liberia,NIMBA,2014-10-22,2
Liberia,NIMBA,2014-10-23,0
Liberia,NIMBA,2014-10-24,1
Liberia,NIMBA,2014-10-25,1
Liberia,NIMBA,2014-10-26,0
Liberia,NIMBA,2014-10-27,2
Liberia,NIMBA,2014-10-28,1
Liberia,NIMBA,2014-10-29,1
Liberia,NIMBA,2014-10-30,0
Liberia,NIMBA,2014-10-31,1
Liberia,NIMBA,2014-11-01,0
Liberia,NIMBA,2014-11-02,1
Liberia,NIMBA,2014-11-03,0
Liberia,NIMBA,2014-11-04,0
Liberia,NIMBA,2014-11-05,0
Liberia,NIMBA,2014-11-06,0
Liberia,NIMBA,2014-11-07,0
Liberia,NIMBA,2014-11-08,0
Liberia,NIMBA,2014-11-09,0
Liberia,NIMBA,2014-11-10,0
Liberia,NIMBA,2014-11-11,1
Liberia,NIMBA,2014-11-12,2
Liberia,NIMBA,2014-11-13,0
Liberia,NIMBA,2014-11-14,0
Liberia,NIMBA,2014-11-15,0
Liberia,NIMBA,2014-11-16,0
Liberia,NIMBA,2014-11-17,1
Liberia,NIMBA,2014-11-18,0
Liberia,NIMBA,2014-11-19,0
Liberia,NIMBA,2014-11-20,0
Liberia,NIMBA,2014-11-21,0
Liberia,NIMBA,2014-11-22,0
Liberia,NIMBA,2014-11-23,0
Liberia,NIMBA,2014-11-24,0
Liberia,NIMBA,2014-11-25,0
Liberia,NIMBA,2014-11-26,1
Guinea,PITA,2014-07-15,1
Guinea,PITA,2014-07-16,0
Guinea,PITA,2014-07-17,0
Guinea,PITA,2014-07-18,0
Guinea,PITA,2014-07-19,0
Guinea,PITA,2014-07-20,1
Guinea,PITA,2014-07-21,0
Guinea,PITA,2014-07-22,0
Guinea,PITA,2014-07-23,0
Guinea,PITA,2014-07-24,0
Guinea,PITA,2014-07-25,0
Guinea,PITA,2014-07-26,0
Guinea,PITA,2014-07-27,0
Guinea,PITA,2014-07-28,0
Guinea,PITA,2014-07-29,0
Guinea,PITA,2014-07-30,0
Guinea,PITA,2014-07-31,1
Guinea,PITA,2014-08-01,0
Guinea,PITA,2014-08-02,0
Guinea,PITA,2014-08-03,0
Guinea,PITA,2014-08-04,0
Guinea,PITA,2014-08-05,0
Guinea,PITA,2014-08-06,0
Guinea,PITA,2014-08-07,2
Guinea,PITA,2014-08-08,0
Guinea,PITA,2014-08-09,0
Guinea,PITA,2014-08-10,0
Guinea,PITA,2014-08-11,0
Guinea,PITA,2014-08-12,1
Guinea,PITA,2014-08-13,0
Guinea,PITA,2014-08-14,0
Guinea,PITA,2014-08-15,0
Guinea,PITA,2014-08-16,0
Guinea,PITA,2014-08-17,0
Guinea,PITA,2014-08-18,0
Guinea,PITA,2014-08-19,0
Guinea,PITA,2014-08-20,0
Guinea,PITA,2014-08-21,0
Guinea,PITA,2014-08-22,0
Guinea,PITA,2014-08-23,0
Guinea,PITA,2014-08-24,0
Guinea,PITA,2014-08-25,0
Guinea,PITA,2014-08-26,0
Guinea,PITA,2014-08-27,1
Guinea,PITA,2014-08-28,0
Guinea,PITA,2014-08-29,0
Guinea,PITA,2014-08-30,0
Guinea,PITA,2014-08-31,0
Guinea,PITA,2014-09-01,0
Guinea,PITA,2014-09-02,0
Guinea,PITA,2014-09-03,0
Guinea,PITA,2014-09-04,0
Guinea,PITA,2014-09-05,0
Guinea,PITA,2014-09-06,0
Guinea,PITA,2014-09-07,0
Guinea,PITA,2014-09-08,0
Guinea,PITA,2014-09-09,0
Guinea,PITA,2014-09-10,0
Guinea,PITA,2014-09-11,0
Guinea,PITA,2014-09-12,0
Guinea,PITA,2014-09-13,0
Guinea,PITA,2014-09-14,0
Guinea,PITA,2014-09-15,0
Guinea,PITA,2014-09-16,0
Guinea,PITA,2014-09-17,0
Guinea,PITA,2014-09-18,0
Guinea,PITA,2014-09-19,0
Guinea,PITA,2014-09-20,0
Guinea,PITA,2014-09-21,0
Guinea,PITA,2014-09-22,0
Guinea,PITA,2014-09-23,0
Guinea,PITA,2014-09-24,0
Guinea,PITA,2014-09-25,0
Guinea,PITA,2014-09-26,0
Guinea,PITA,2014-09-27,0
Guinea,PITA,2014-09-28,0
Guinea,PITA,2014-09-29,0
Guinea,PITA,2014-09-30,1
Sierra Leone,PORTLOKO,2014-06-01,1
Sierra Leone,PORTLOKO,2014-06-02,0
Sierra Leone,PORTLOKO,2014-06-03,1
Sierra Leone,PORTLOKO,2014-06-04,0
Sierra Leone,PORTLOKO,2014-06-05,0
Sierra Leone,PORTLOKO,2014-06-06,1
Sierra Leone,PORTLOKO,2014-06-07,0
Sierra Leone,PORTLOKO,2014-06-08,0
Sierra Leone,PORTLOKO,2014-06-09,0
Sierra Leone,PORTLOKO,2014-06-10,0
Sierra Leone,PORTLOKO,2014-06-11,0
Sierra Leone,PORTLOKO,2014-06-12,0
Sierra Leone,PORTLOKO,2014-06-13,0
Sierra Leone,PORTLOKO,2014-06-14,0
Sierra Leone,PORTLOKO,2014-06-15,0
Sierra Leone,PORTLOKO,2014-06-16,1
Sierra Leone,PORTLOKO,2014-06-17,0
Sierra Leone,PORTLOKO,2014-06-18,0
Sierra Leone,PORTLOKO,2014-06-19,0
Sierra Leone,PORTLOKO,2014-06-20,0
Sierra Leone,PORTLOKO,2014-06-21,0
Sierra Leone,PORTLOKO,2014-06-22,0
Sierra Leone,PORTLOKO,2014-06-23,0
Sierra Leone,PORTLOKO,2014-06-24,0
Sierra Leone,PORTLOKO,2014-06-25,0
Sierra Leone,PORTLOKO,2014-06-26,0
Sierra Leone,PORTLOKO,2014-06-27,0
Sierra Leone,PORTLOKO,2014-06-28,0
Sierra Leone,PORTLOKO,2014-06-29,0
Sierra Leone,PORTLOKO,2014-06-30,0
Sierra Leone,PORTLOKO,2014-07-01,0
Sierra Leone,PORTLOKO,2014-07-02,1
Sierra Leone,PORTLOKO,2014-07-03,0
Sierra Leone,PORTLOKO,2014-07-04,0
Sierra Leone,PORTLOKO,2014-07-05,0
Sierra Leone,PORTLOKO,2014-07-06,1
Sierra Leone,PORTLOKO,2014-07-07,0
Sierra Leone,PORTLOKO,2014-07-08,0
Sierra Leone,PORTLOKO,2014-07-09,0
Sierra Leone,PORTLOKO,2014-07-10,0
Sierra Leone,PORTLOKO,2014-07-11,0
Sierra Leone,PORTLOKO,2014-07-12,0
Sierra Leone,PORTLOKO,2014-07-13,0
Sierra Leone,PORTLOKO,2014-07-14,0
Sierra Leone,PORTLOKO,2014-07-15,0
Sierra Leone,PORTLOKO,2014-07-16,1
Sierra Leone,PORTLOKO,2014-07-17,0
Sierra Leone,PORTLOKO,2014-07-18,0
Sierra Leone,PORTLOKO,2014-07-19,0
Sierra Leone,PORTLOKO,2014-07-20,1
Sierra Leone,PORTLOKO,2014-07-21,0
Sierra Leone,PORTLOKO,2014-07-22,2
Sierra Leone,PORTLOKO,2014-07-23,0
Sierra Leone,PORTLOKO,2014-07-24,1
Sierra Leone,PORTLOKO,2014-07-25,4
Sierra Leone,PORTLOKO,2014-07-26,1
Sierra Leone,PORTLOKO,2014-07-27,0
Sierra Leone,PORTLOKO,2014-07-28,2
Sierra Leone,PORTLOKO,2014-07-29,1
Sierra Leone,PORTLOKO,2014-07-30,1
Sierra Leone,PORTLOKO,2014-07-31,2
Sierra Leone,PORTLOKO,2014-08-01,4
Sierra Leone,PORTLOKO,2014-08-02,4
Sierra Leone,PORTLOKO,2014-08-03,5
Sierra Leone,PORTLOKO,2014-08-04,4
Sierra Leone,PORTLOKO,2014-08-05,4
Sierra Leone,PORTLOKO,2014-08-06,7
Sierra Leone,PORTLOKO,2014-08-07,1
Sierra Leone,PORTLOKO,2014-08-08,2
Sierra Leone,PORTLOKO,2014-08-09,1
Sierra Leone,PORTLOKO,2014-08-10,3
Sierra Leone,PORTLOKO,2014-08-11,1
Sierra Leone,PORTLOKO,2014-08-12,8
Sierra Leone,PORTLOKO,2014-08-13,4
Sierra Leone,PORTLOKO,2014-08-14,5
Sierra Leone,PORTLOKO,2014-08-15,3
Sierra Leone,PORTLOKO,2014-08-16,5
Sierra Leone,PORTLOKO,2014-08-17,2
Sierra Leone,PORTLOKO,2014-08-18,3
Sierra Leone,PORTLOKO,2014-08-19,7
Sierra Leone,PORTLOKO,2014-08-20,6
Sierra Leone,PORTLOKO,2014-08-21,6
Sierra Leone,PORTLOKO,2014-08-22,2
Sierra Leone,PORTLOKO,2014-08-23,4
Sierra Leone,PORTLOKO,2014-08-24,6
Sierra Leone,PORTLOKO,2014-08-25,3
Sierra Leone,PORTLOKO,2014-08-26,5
Sierra Leone,PORTLOKO,2014-08-27,5
Sierra Leone,PORTLOKO,2014-08-28,9
Sierra Leone,PORTLOKO,2014-08-29,5
Sierra Leone,PORTLOKO,2014-08-30,8
Sierra Leone,PORTLOKO,2014-08-31,7
Sierra Leone,PORTLOKO,2014-09-01,9
Sierra Leone,PORTLOKO,2014-09-02,9
Sierra Leone,PORTLOKO,2014-09-03,16
Sierra Leone,PORTLOKO,2014-09-04,11
Sierra Leone,PORTLOKO,2014-09-05,8
Sierra Leone,PORTLOKO,2014-09-06,12
Sierra Leone,PORTLOKO,2014-09-07,5
Sierra Leone,PORTLOKO,2014-09-08,6
Sierra Leone,PORTLOKO,2014-09-09,10
Sierra Leone,PORTLOKO,2014-09-10,9
Sierra Leone,PORTLOKO,2014-09-11,4
Sierra Leone,PORTLOKO,2014-09-12,7
Sierra Leone,PORTLOKO,2014-09-13,3
Sierra Leone,PORTLOKO,2014-09-14,7
Sierra Leone,PORTLOKO,2014-09-15,10
Sierra Leone,PORTLOKO,2014-09-16,18
Sierra Leone,PORTLOKO,2014-09-17,15
Sierra Leone,PORTLOKO,2014-09-18,28
Sierra Leone,PORTLOKO,2014-09-19,17
Sierra Leone,PORTLOKO,2014-09-20,23
Sierra Leone,PORTLOKO,2014-09-21,17
Sierra Leone,PORTLOKO,2014-09-22,13
Sierra Leone,PORTLOKO,2014-09-23,14
Sierra Leone,PORTLOKO,2014-09-24,11
Sierra Leone,PORTLOKO,2014-09-25,12
Sierra Leone,PORTLOKO,2014-09-26,12
Sierra Leone,PORTLOKO,2014-09-27,11
Sierra Leone,PORTLOKO,2014-09-28,8
Sierra Leone,PORTLOKO,2014-09-29,9
Sierra Leone,PORTLOKO,2014-09-30,12
Sierra Leone,PORTLOKO,2014-10-01,11
Sierra Leone,PORTLOKO,2014-10-02,16
Sierra Leone,PORTLOKO,2014-10-03,17
Sierra Leone,PORTLOKO,2014-10-04,20
Sierra Leone,PORTLOKO,2014-10-05,15
Sierra Leone,PORTLOKO,2014-10-06,12
Sierra Leone,PORTLOKO,2014-10-07,17
Sierra Leone,PORTLOKO,2014-10-08,17
Sierra Leone,PORTLOKO,2014-10-09,14
Sierra Leone,PORTLOKO,2014-10-10,30
Sierra Leone,PORTLOKO,2014-10-11,20
Sierra Leone,PORTLOKO,2014-10-12,14
Sierra Leone,PORTLOKO,2014-10-13,16
Sierra Leone,PORTLOKO,2014-10-14,14
Sierra Leone,PORTLOKO,2014-10-15,23
Sierra Leone,PORTLOKO,2014-10-16,12
Sierra Leone,PORTLOKO,2014-10-17,22
Sierra Leone,PORTLOKO,2014-10-18,21
Sierra Leone,PORTLOKO,2014-10-19,26
Sierra Leone,PORTLOKO,2014-10-20,34
Sierra Leone,PORTLOKO,2014-10-21,23
Sierra Leone,PORTLOKO,2014-10-22,26
Sierra Leone,PORTLOKO,2014-10-23,26
Sierra Leone,PORTLOKO,2014-10-24,41
Sierra Leone,PORTLOKO,2014-10-25,32
Sierra Leone,PORTLOKO,2014-10-26,25
Sierra Leone,PORTLOKO,2014-10-27,17
Sierra Leone,PORTLOKO,2014-10-28,32
Sierra Leone,PORTLOKO,2014-10-29,23
Sierra Leone,PORTLOKO,2014-10-30,28
Sierra Leone,PORTLOKO,2014-10-31,29
Sierra Leone,PORTLOKO,2014-11-01,28
Sierra Leone,PORTLOKO,2014-11-02,25
Sierra Leone,PORTLOKO,2014-11-03,20
Sierra Leone,PORTLOKO,2014-11-04,29
Sierra Leone,PORTLOKO,2014-11-05,16
Sierra Leone,PORTLOKO,2014-11-06,19
Sierra Leone,PORTLOKO,2014-11-07,15
Sierra Leone,PORTLOKO,2014-11-08,39
Sierra Leone,PORTLOKO,2014-11-09,12
Sierra Leone,PORTLOKO,2014-11-10,24
Sierra Leone,PORTLOKO,2014-11-11,16
Sierra Leone,PORTLOKO,2014-11-12,24
Sierra Leone,PORTLOKO,2014-11-13,19
Sierra Leone,PORTLOKO,2014-11-14,21
Sierra Leone,PORTLOKO,2014-11-15,22
Sierra Leone,PORTLOKO,2014-11-16,14
Sierra Leone,PORTLOKO,2014-11-17,20
Sierra Leone,PORTLOKO,2014-11-18,20
Sierra Leone,PORTLOKO,2014-11-19,26
Sierra Leone,PORTLOKO,2014-11-20,22
Sierra Leone,PORTLOKO,2014-11-21,17
Sierra Leone,PORTLOKO,2014-11-22,26
Sierra Leone,PORTLOKO,2014-11-23,19
Sierra Leone,PORTLOKO,2014-11-24,22
Sierra Leone,PORTLOKO,2014-11-25,21
Sierra Leone,PORTLOKO,2014-11-26,19
Sierra Leone,PORTLOKO,2014-11-27,10
Sierra Leone,PORTLOKO,2014-11-28,9
Sierra Leone,PORTLOKO,2014-11-29,15
Sierra Leone,PORTLOKO,2014-11-30,20
Sierra Leone,PORTLOKO,2014-12-01,17
Sierra Leone,PORTLOKO,2014-12-02,9
Sierra Leone,PORTLOKO,2014-12-03,7
Sierra Leone,PORTLOKO,2014-12-04,18
Sierra Leone,PORTLOKO,2014-12-05,12
Sierra Leone,PORTLOKO,2014-12-06,17
Sierra Leone,PORTLOKO,2014-12-07,18
Sierra Leone,PORTLOKO,2014-12-08,20
Sierra Leone,PORTLOKO,2014-12-09,23
Sierra Leone,PORTLOKO,2014-12-10,36
Sierra Leone,PORTLOKO,2014-12-11,11
Sierra Leone,PORTLOKO,2014-12-12,23
Sierra Leone,PORTLOKO,2014-12-13,7
Sierra Leone,PORTLOKO,2014-12-14,15
Sierra Leone,PORTLOKO,2014-12-15,27
Sierra Leone,PORTLOKO,2014-12-16,27
Sierra Leone,PORTLOKO,2014-12-17,19
Sierra Leone,PORTLOKO,2014-12-18,18
Sierra Leone,PORTLOKO,2014-12-19,10
Sierra Leone,PORTLOKO,2014-12-20,21
Sierra Leone,PORTLOKO,2014-12-21,9
Sierra Leone,PORTLOKO,2014-12-22,17
Sierra Leone,PORTLOKO,2014-12-23,14
Sierra Leone,PORTLOKO,2014-12-24,14
Sierra Leone,PORTLOKO,2014-12-25,12
Sierra Leone,PORTLOKO,2014-12-26,9
Sierra Leone,PORTLOKO,2014-12-27,14
Sierra Leone,PORTLOKO,2014-12-28,9
Sierra Leone,PORTLOKO,2014-12-29,9
Sierra Leone,PORTLOKO,2014-12-30,7
Sierra Leone,PORTLOKO,2014-12-31,11
Sierra Leone,PORTLOKO,2015-01-01,9
Sierra Leone,PORTLOKO,2015-01-02,10
Sierra Leone,PORTLOKO,2015-01-03,4
Sierra Leone,PORTLOKO,2015-01-04,7
Sierra Leone,PORTLOKO,2015-01-05,12
Sierra Leone,PORTLOKO,2015-01-06,12
Sierra Leone,PORTLOKO,2015-01-07,11
Sierra Leone,PORTLOKO,2015-01-08,9
Sierra Leone,PORTLOKO,2015-01-09,10
Sierra Leone,PORTLOKO,2015-01-10,12
Sierra Leone,PORTLOKO,2015-01-11,12
Sierra Leone,PORTLOKO,2015-01-12,6
Sierra Leone,PORTLOKO,2015-01-13,7
Sierra Leone,PORTLOKO,2015-01-14,12
Sierra Leone,PORTLOKO,2015-01-15,5
Sierra Leone,PORTLOKO,2015-01-16,4
Sierra Leone,PORTLOKO,2015-01-17,6
Sierra Leone,PORTLOKO,2015-01-18,3
Sierra Leone,PORTLOKO,2015-01-19,5
Sierra Leone,PORTLOKO,2015-01-20,4
Sierra Leone,PORTLOKO,2015-01-21,6
Sierra Leone,PORTLOKO,2015-01-22,8
Sierra Leone,PORTLOKO,2015-01-23,4
Sierra Leone,PORTLOKO,2015-01-24,17
Sierra Leone,PORTLOKO,2015-01-25,13
Sierra Leone,PORTLOKO,2015-01-26,17
Sierra Leone,PORTLOKO,2015-01-27,10
Sierra Leone,PORTLOKO,2015-01-28,6
Sierra Leone,PORTLOKO,2015-01-29,3
Sierra Leone,PORTLOKO,2015-01-30,7
Sierra Leone,PORTLOKO,2015-01-31,8
Sierra Leone,PORTLOKO,2015-02-01,9
Sierra Leone,PORTLOKO,2015-02-02,7
Sierra Leone,PORTLOKO,2015-02-03,10
